embinsert,kloterinsert,flightnoinsert,originsert,registerinsert,destinsert,depdateinsert,etdinsert,arrdateinsert,etainsert,actypeinsert
SOC,036,6336,SOC,HS-XTI,JED,13062026,1515,14062026,0155,33H
SOC,036,6436,JED,HS-XTI,KNO,14062026,0355,14062026,1310,33H
SOC,036,6436,KNO,HS-XTI,SOC,14062026,1410,14062026,1710,33H
SOC,037,6337,SOC,HS-XTI,JED,13062026,1935,14062026,0600,333
SOC,037,6437,JED,HS-XTI,KNO,14062026,0800,14062026,1710,333
SOC,037,6437,KNO,HS-XTI,SOC,14062026,1810,14062026,2105,333
SOC,038,6338,SOC,HS-XTI,JED,13062026,2320,14062026,1000,333
SOC,038,6438,JED,HS-XTI,KNO,14062026,1200,14062026,2115,333
SOC,038,6438,KNO,HS-XTI,SOC,14062026,2215,15062026,0115,333
SOC,039,6339,SOC,HS-XTI,JED,14062026,1050,14062026,2130,333
SOC,039,6439,JED,HS-XTI,KNO,14062026,2330,15062026,0845,333
SOC,039,6439,KNO,HS-XTI,SOC,15062026,0945,15062026,1245,333
SOC,040,6340,SOC,HS-XTI,JED,14062026,1820,15062026,0500,33L
SOC,040,6440,JED,HS-XTI,KNO,15062026,0700,15062026,1615,33L
SOC,040,6440,KNO,HS-XTI,SOC,15062026,1715,15062026,2015,33L
SOC,041,6341,SOC,HS-XTI,JED,14062026,2220,15062026,0900,33H
SOC,041,6441,JED,HS-XTI,KNO,15062026,1100,15062026,2015,33H
SOC,041,6441,KNO,HS-XTI,SOC,15062026,2115,16062026,0015,33H
SOC,042,6342,SOC,HS-XTI,JED,15062026,0335,15062026,1400,333
SOC,042,6442,JED,HS-XTI,KNO,15062026,1600,16062026,0110,333
SOC,042,6442,KNO,HS-XTI,SOC,16062026,0210,16062026,0505,333
SOC,043,6343,SOC,HS-XTI,JED,15062026,0720,15062026,1800,333
SOC,043,6443,JED,HS-XTI,KNO,15062026,2000,16062026,0515,333
SOC,043,6443,KNO,HS-XTI,SOC,16062026,0615,16062026,0915,333
SOC,044,6344,SOC,HS-XTI,MED,15062026,2130,16062026,0800,333
SOC,044,6444,MED,HS-XTI,HYD,16062026,1000,16062026,1545,333
SOC,044,6444,HYD,HS-XTI,SOC,16062026,1645,16062026,2305,333
SOC,045,6345,SOC,HS-XTI,MED,16062026,0330,16062026,1400,33L
SOC,045,6445,MED,HS-XTI,HYD,16062026,1600,16062026,2145,33L
SOC,045,6445,HYD,HS-XTI,SOC,16062026,2245,17062026,0505,33L
SOC,046,6346,SOC,HS-XTI,MED,16062026,1030,16062026,2100,33H
SOC,046,6446,MED,HS-XTI,HYD,16062026,2300,17062026,0445,33H
SOC,046,6446,HYD,HS-XTI,SOC,17062026,0545,17062026,1205,33H
SOC,047,6347,SOC,HS-XTI,MED,16062026,1250,16062026,2300,333
SOC,047,6447,MED,HS-XTI,HYD,17062026,0100,17062026,0635,333
SOC,047,6447,HYD,HS-XTI,SOC,17062026,0735,17062026,1350,333
SOC,048,6348,SOC,HS-XTI,MED,16062026,2145,17062026,0815,333
SOC,048,6448,MED,HS-XTI,HYD,17062026,1015,17062026,1600,333
SOC,048,6448,HYD,HS-XTI,SOC,17062026,1700,17062026,2320,333
SOC,049,6349,SOC,HS-XTI,MED,17062026,0630,17062026,1700,333
SOC,049,6449,MED,HS-XTI,HYD,17062026,1900,18062026,0045,333
SOC,049,6449,HYD,HS-XTI,SOC,18062026,0145,18062026,0805,333
SOC,050,6350,SOC,HS-XTI,MED,17062026,1550,18062026,0220,33L
SOC,050,6450,MED,HS-XTI,HYD,18062026,0420,18062026,1005,33L
SOC,050,6450,HYD,HS-XTI,SOC,18062026,1105,18062026,1725,33L
SOC,051,6351,SOC,HS-XTI,MED,17062026,1830,18062026,0500,33H
SOC,051,6451,MED,HS-XTI,HYD,18062026,0700,18062026,1245,33H
SOC,051,6451,HYD,HS-XTI,SOC,18062026,1345,18062026,2005,33H
SOC,052,6352,SOC,HS-XTI,MED,18062026,0105,18062026,1115,333
SOC,052,6452,MED,HS-XTI,HYD,18062026,1315,18062026,1850,333
SOC,052,6452,HYD,HS-XTI,SOC,18062026,1950,19062026,0205,333
SOC,053,6353,SOC,HS-XTI,MED,18062026,0830,18062026,1900,333
SOC,053,6453,MED,HS-XTI,HYD,18062026,2100,19062026,0245,333
SOC,053,6453,HYD,HS-XTI,SOC,19062026,0345,19062026,1005,333
SOC,054,6354,SOC,HS-XTI,MED,18062026,1915,19062026,0545,333
SOC,054,6454,MED,HS-XTI,HYD,19062026,0745,19062026,1330,333
SOC,054,6454,HYD,HS-XTI,SOC,19062026,1430,19062026,2050,333
SOC,055,6355,SOC,HS-XTI,MED,18062026,2315,19062026,0945,33L
SOC,055,6455,MED,HS-XTI,HYD,19062026,1145,19062026,1730,33L
SOC,055,6455,HYD,HS-XTI,SOC,19062026,1830,20062026,0050,33L
SOC,056,6356,SOC,HS-XTI,MED,19062026,1450,20062026,0120,33H
SOC,056,6456,MED,HS-XTI,HYD,20062026,0320,20062026,0905,33H
SOC,056,6456,HYD,HS-XTI,SOC,20062026,1005,20062026,1625,33H
SOC,057,6357,SOC,HS-XTI,MED,19062026,1905,20062026,0515,333
SOC,057,6457,MED,HS-XTI,HYD,20062026,0715,20062026,1250,333
SOC,057,6457,HYD,HS-XTI,SOC,20062026,1350,20062026,2005,333
SOC,058,6358,SOC,HS-XTI,MED,20062026,0040,20062026,1110,333
SOC,058,6458,MED,HS-XTI,HYD,20062026,1310,20062026,1855,333
SOC,058,6458,HYD,HS-XTI,SOC,20062026,1955,21062026,0215,333
SOC,059,6359,SOC,HS-XTI,MED,20062026,1230,20062026,2300,333
SOC,059,6459,MED,HS-XTI,HYD,21062026,0115,21062026,0700,333
SOC,059,6459,HYD,HS-XTI,SOC,21062026,0800,21062026,1420,333
SOC,060,6360,SOC,HS-XTI,MED,20062026,1950,21062026,0620,33L
SOC,060,6460,MED,HS-XTI,HYD,21062026,0820,21062026,1405,33L
SOC,060,6460,HYD,HS-XTI,SOC,21062026,1505,21062026,2125,33L
SOC,061,6361,SOC,HS-XTI,MED,21062026,0350,21062026,1420,33H
SOC,061,6461,MED,HS-XTI,HYD,21062026,1620,21062026,2205,33H
SOC,061,6461,HYD,HS-XTI,SOC,21062026,2305,22062026,0525,33H
SOC,062,6362,SOC,HS-XTI,MED,21062026,1250,21062026,2300,333
SOC,062,6462,MED,HS-XTI,HYD,22062026,0200,22062026,0735,333
SOC,062,6462,HYD,HS-XTI,SOC,22062026,0835,22062026,1450,333
SOC,063,6363,SOC,HS-XTI,MED,21062026,2240,22062026,0910,333
SOC,063,6463,MED,HS-XTI,HYD,22062026,1110,22062026,1655,333
SOC,063,6463,HYD,HS-XTI,SOC,22062026,1755,23062026,0015,333
SOC,064,6364,SOC,HS-XTI,MED,22062026,1250,22062026,2320,333
SOC,064,6464,MED,HS-XTI,HYD,23062026,0120,23062026,0705,333
SOC,064,6464,HYD,HS-XTI,SOC,23062026,0805,23062026,1425,333
SOC,065,6365,SOC,HS-XTI,MED,22062026,1945,23062026,0615,33L
SOC,065,6465,MED,HS-XTI,HYD,23062026,0815,23062026,1400,33L
SOC,065,6465,HYD,HS-XTI,SOC,23062026,1500,23062026,2120,33L
SOC,066,6366,SOC,HS-XTI,MED,23062026,0045,23062026,1115,33H
SOC,066,6466,MED,HS-XTI,HYD,23062026,1315,23062026,1900,33H
SOC,066,6466,HYD,HS-XTI,SOC,23062026,2000,24062026,0220,33H
SOC,067,6367,SOC,HS-XTI,MED,23062026,1340,23062026,2350,333
SOC,067,6467,MED,HS-XTI,HYD,24062026,0215,24062026,0750,333
SOC,067,6467,HYD,HS-XTI,SOC,24062026,0850,24062026,1505,333
SOC,068,6368,SOC,HS-XTI,MED,23062026,1950,24062026,0620,333
SOC,068,6468,MED,HS-XTI,HYD,24062026,0820,24062026,1405,333
SOC,068,6468,HYD,HS-XTI,SOC,24062026,1505,24062026,2125,333
SOC,069,6369,SOC,HS-XTI,MED,24062026,0045,24062026,1115,333
SOC,069,6469,MED,HS-XTI,HYD,24062026,1315,24062026,1900,333
SOC,069,6469,HYD,HS-XTI,SOC,24062026,2000,25062026,0220,333
SOC,070,6370,SOC,HS-XTI,MED,24062026,0930,24062026,2000,33L
SOC,070,6470,MED,HS-XTI,HYD,24062026,2200,25062026,0345,33L
SOC,070,6470,HYD,HS-XTI,SOC,25062026,0445,25062026,1105,33L
SOC,071,6371,SOC,HS-XTI,MED,24062026,1745,25062026,0415,33H
SOC,071,6471,MED,HS-XTI,HYD,25062026,0615,25062026,1200,33H
SOC,071,6471,HYD,HS-XTI,SOC,25062026,1300,25062026,1920,33H
SOC,072,6372,SOC,HS-XTI,MED,24062026,2305,25062026,0915,333
SOC,072,6472,MED,HS-XTI,HYD,25062026,1115,25062026,1650,333
SOC,072,6472,HYD,HS-XTI,SOC,25062026,1750,26062026,0005,333
SOC,073,6373,SOC,HS-XTI,MED,25062026,0450,25062026,1520,333
SOC,073,6473,MED,HS-XTI,HYD,25062026,1720,25062026,2305,333
SOC,073,6473,HYD,HS-XTI,SOC,26062026,0005,26062026,0625,333
SOC,074,6374,SOC,HS-XTI,MED,25062026,1330,25062026,0000,333
SOC,074,6474,MED,HS-XTI,HYD,26062026,0200,26062026,0745,333
SOC,074,6474,HYD,HS-XTI,SOC,26062026,0845,26062026,1505,333
SOC,075,6375,SOC,HS-XTI,MED,25062026,1930,26062026,0600,33L
SOC,075,6475,MED,HS-XTI,HYD,26062026,0800,26062026,1345,33L
SOC,075,6475,HYD,HS-XTI,SOC,26062026,1445,26062026,2105,33L
SOC,076,6376,SOC,HS-XTI,MED,26062026,0330,26062026,1400,33H
SOC,076,6476,MED,HS-XTI,HYD,26062026,1600,26062026,2145,33H
SOC,076,6476,HYD,HS-XTI,SOC,26062026,2245,27062026,0505,33H
SOC,077,6377,SOC,HS-XTI,MED,26062026,1250,26062026,2300,333
SOC,077,6477,MED,HS-XTI,HYD,27062026,0100,27062026,0635,333
SOC,077,6477,HYD,HS-XTI,SOC,27062026,0735,27062026,1350,333
SOC,078,6378,SOC,HS-XTI,MED,26062026,1630,27062026,0300,333
SOC,078,6478,MED,HS-XTI,HYD,27062026,0500,27062026,1045,333
SOC,078,6478,HYD,HS-XTI,SOC,27062026,1145,27062026,1805,333
SOC,079,6379,SOC,HS-XTI,MED,27062026,0030,27062026,1100,333
SOC,079,6479,MED,HS-XTI,HYD,27062026,1300,27062026,1845,333
SOC,079,6479,HYD,HS-XTI,SOC,27062026,1945,28062026,0205,333
SOC,080,6380,SOC,HS-XTI,MED,27062026,2230,28062026,0900,33H
SOC,080,6480,MED,HS-XTI,HYD,28062026,1100,28062026,1645,33H
SOC,080,6480,HYD,HS-XTI,SOC,28062026,1745,29062026,0005,33H
XXX,080,9999,0,HS-XTI,0,30121899,0000,30121899,0000,0
