embinsert,kloterinsert,flightnoinsert,originsert,registerinsert,destinsert,depdateinsert,etdinsert,arrdateinsert,etainsert,actypeinsert
JKT,027,7527,CGK,PK-GIH,JED,23062025,2340,24062025,0935,773
JKT,027,7627,JED,PK-GIH,CGK,24062025,1135,24062025,2150,773
JKT,028,7528,CGK,PK-GIH,JED,24062025,1405,24062025,0000,773
JKT,028,7628,JED,PK-GIH,CGK,25062025,0200,25062025,1215,773
JKT,029,7529,CGK,PK-GIH,MED,25062025,1240,25062025,2225,773
JKT,029,7629,MED,PK-GIH,HYD,26062025,0025,26062025,0620,773
JKT,029,7629,HYD,PK-GIH,CGK,26062025,0720,26062025,1305,773
JKT,030,7530,CGK,PK-GIH,MED,26062025,0020,26062025,1005,773
JKT,030,7630,MED,PK-GIH,HYD,26062025,1205,26062025,1800,773
JKT,030,7630,HYD,PK-GIH,CGK,26062025,1900,27062025,0045,773
JKT,031,7531,CGK,PK-GIH,MED,26062025,2105,27062025,0650,773
JKT,031,7631,MED,PK-GIH,HYD,27062025,0850,27062025,1445,773
JKT,031,7631,HYD,PK-GIH,CGK,27062025,1545,27062025,2130,773
JKT,032,7532,CGK,PK-GIH,MED,27062025,1720,28062025,0305,773
JKT,032,7632,MED,PK-GIH,HYD,28062025,0505,28062025,1100,773
JKT,032,7632,HYD,PK-GIH,CGK,28062025,1200,28062025,1745,773
JKT,033,7533,CGK,PK-GIH,MED,28062025,0415,28062025,1400,773
JKT,033,7633,MED,PK-GIH,HYD,28062025,1600,28062025,2155,773
JKT,033,7633,HYD,PK-GIH,CGK,28062025,2255,29062025,0440,773
JKT,034,7534,CGK,PK-GIH,MED,28062025,2255,29062025,0840,773
JKT,034,7634,MED,PK-GIH,HYD,29062025,1040,29062025,1635,773
JKT,034,7634,HYD,PK-GIH,CGK,29062025,1735,29062025,2320,773
JKT,035,7535,CGK,PK-GIH,MED,29062025,1035,29062025,2020,773
JKT,035,7635,MED,PK-GIH,HYD,29062025,2220,30062025,0415,773
JKT,035,7635,HYD,PK-GIH,CGK,30062025,0515,30062025,1100,773
JKT,036,7536,CGK,PK-GIH,MED,30062025,0555,30062025,1540,773
JKT,036,7636,MED,PK-GIH,HYD,30062025,1740,30062025,2335,773
JKT,036,7636,HYD,PK-GIH,CGK,01072025,0035,01072025,0620,773
JKT,037,7537,CGK,PK-GIH,MED,30062025,1515,01072025,0100,773
JKT,037,7637,MED,PK-GIH,HYD,01072025,0300,01072025,0855,773
JKT,037,7637,HYD,PK-GIH,CGK,01072025,0955,01072025,1540,773
JKT,038,7538,CGK,PK-GIH,MED,01072025,1115,01072025,2100,773
JKT,038,7638,MED,PK-GIH,HYD,01072025,2300,02072025,0455,773
JKT,038,7638,HYD,PK-GIH,CGK,02072025,0555,02072025,1140,773
JKT,039,7539,CGK,PK-GIH,MED,01072025,2215,02072025,0800,773
JKT,039,7639,MED,PK-GIH,HYD,02072025,1000,02072025,1555,773
JKT,039,7639,HYD,PK-GIH,CGK,02072025,1655,02072025,2240,773
JKT,040,7540,CGK,PK-GIH,MED,02072025,1945,03072025,0530,773
JKT,040,7640,MED,PK-GIH,HYD,03072025,0730,03072025,1325,773
JKT,040,7640,HYD,PK-GIH,CGK,03072025,1425,03072025,2010,773
JKT,041,7541,CGK,PK-GIH,MED,03072025,0350,03072025,1335,773
JKT,041,7641,MED,PK-GIH,HYD,03072025,1535,03072025,2130,773
JKT,041,7641,HYD,PK-GIH,CGK,03072025,2230,04072025,0415,773
JKT,042,7542,CGK,PK-GIH,MED,04072025,0355,04072025,1340,773
JKT,042,7642,MED,PK-GIH,HYD,04072025,1540,04072025,2135,773
JKT,042,7642,HYD,PK-GIH,CGK,04072025,2235,05072025,0420,773
JKT,043,7543,CGK,PK-GIH,MED,04072025,1015,04072025,2000,773
JKT,043,7643,MED,PK-GIH,HYD,04072025,2200,05072025,0355,773
JKT,043,7643,HYD,PK-GIH,CGK,05072025,0455,05072025,1040,773
JKT,044,7544,CGK,PK-GIH,MED,05072025,0845,05072025,1830,773
JKT,044,7644,MED,PK-GIH,HYD,05072025,2030,06072025,0225,773
JKT,044,7644,HYD,PK-GIH,CGK,06072025,0325,06072025,0910,773
JKT,045,7545,CGK,PK-GIH,MED,05072025,2115,06072025,0700,773
JKT,045,7645,MED,PK-GIH,HYD,06072025,0900,06072025,1455,773
JKT,045,7645,HYD,PK-GIH,CGK,06072025,1555,06072025,2140,773
JKT,046,7546,CGK,PK-GIH,MED,06072025,1855,07072025,0440,773
JKT,046,7646,MED,PK-GIH,HYD,07072025,0640,07072025,1235,773
JKT,046,7646,HYD,PK-GIH,CGK,07072025,1335,07072025,1920,773
JKT,047,7547,CGK,PK-GIH,MED,07072025,1815,08072025,0400,773
JKT,047,7647,MED,PK-GIH,HYD,08072025,0600,08072025,1155,773
JKT,047,7647,HYD,PK-GIH,CGK,08072025,1255,08072025,1840,773
