embinsert,kloterinsert,flightnoinsert,originsert,registerinsert,destinsert,depdateinsert,etdinsert,arrdateinsert,etainsert,actypeinsert
SOC,030,6230,MED,HS-XTI,SOC,02052026,0730,02052026,1755,339
SOC,031,6131,SOC,HS-XTI,KNO,02052026,0105,02052026,0400,33H
SOC,031,6131,KNO,HS-XTI,MED,02052026,0500,02052026,1400,33H
SOC,031,6231,MED,HS-XTI,SOC,02052026,1530,03052026,0210,33H
SOC,032,6132,SOC,HS-XTI,KNO,02052026,1345,02052026,1640,333
SOC,032,6132,KNO,HS-XTI,MED,02052026,1740,03052026,0230,333
SOC,032,6232,MED,HS-XTI,SOC,03052026,0400,03052026,1430,333
SOC,033,6133,SOC,HS-XTI,KNO,02052026,1700,02052026,1955,333
SOC,033,6133,KNO,HS-XTI,MED,02052026,2055,03052026,0700,333
SOC,033,6233,MED,HS-XTI,SOC,03052026,0830,03052026,1920,333
SOC,034,6134,SOC,HS-XTI,KNO,03052026,1100,03052026,1355,333
SOC,034,6134,KNO,HS-XTI,MED,03052026,1455,04052026,0100,333
SOC,034,6234,MED,HS-XTI,SOC,04052026,0230,04052026,1320,333
SOC,035,6135,SOC,HS-XTI,KNO,03052026,1810,03052026,2050,339
SOC,035,6135,KNO,HS-XTI,MED,03052026,2150,04052026,0600,339
SOC,035,6235,MED,HS-XTI,SOC,04052026,0730,04052026,1755,339
SOC,036,6136,SOC,HS-XTI,KNO,03052026,2305,04052026,0200,33H
SOC,036,6136,KNO,HS-XTI,MED,04052026,0300,04052026,1200,33H
SOC,036,6236,MED,HS-XTI,SOC,04052026,1330,05052026,0010,33H
SOC,037,6137,SOC,HS-XTI,KNO,04052026,0415,04052026,0710,333
SOC,037,6137,KNO,HS-XTI,MED,04052026,0810,04052026,1700,333
SOC,037,6237,MED,HS-XTI,SOC,04052026,1830,05052026,0500,333
SOC,038,6138,SOC,HS-XTI,KNO,04052026,1100,04052026,1355,333
SOC,038,6138,KNO,HS-XTI,MED,04052026,1455,05052026,0100,333
SOC,038,6238,MED,HS-XTI,SOC,05052026,0230,05052026,1320,333
SOC,039,6139,SOC,HS-XTI,KNO,04052026,2100,04052026,2355,333
SOC,039,6139,KNO,HS-XTI,MED,05052026,0055,05052026,1100,333
SOC,039,6239,MED,HS-XTI,SOC,05052026,1230,05052026,2320,333
SOC,040,6140,SOC,HS-XTI,KNO,05052026,0610,05052026,0850,339
SOC,040,6140,KNO,HS-XTI,MED,05052026,0950,05052026,1800,339
SOC,040,6240,MED,HS-XTI,SOC,05052026,1930,06052026,0555,339
SOC,041,6141,SOC,HS-XTI,KNO,05052026,0905,05052026,1200,33H
SOC,041,6141,KNO,HS-XTI,MED,05052026,1300,05052026,2200,33H
SOC,041,6241,MED,HS-XTI,SOC,05052026,2330,06052026,1010,33H
SOC,042,6142,SOC,HS-XTI,KNO,05052026,1445,05052026,1740,333
SOC,042,6142,KNO,HS-XTI,MED,05052026,1840,06052026,0330,333
SOC,042,6242,MED,HS-XTI,SOC,06052026,0500,06052026,1530,333
SOC,043,6143,SOC,HS-XTI,KNO,05052026,1930,05052026,2225,333
SOC,043,6143,KNO,HS-XTI,MED,05052026,2325,06052026,0930,333
SOC,043,6243,MED,HS-XTI,SOC,06052026,1100,06052026,2150,333
SOC,044,6144,SOC,HS-XTI,KNO,06052026,1740,06052026,2035,333
SOC,044,6144,KNO,HS-XTI,JED,06052026,2135,07052026,0730,333
SOC,044,6244,JED,HS-XTI,SOC,07052026,0900,07052026,2025,333
SOC,045,6145,SOC,HS-XTI,KNO,06052026,2350,07052026,0230,339
SOC,045,6145,KNO,HS-XTI,JED,07052026,0330,07052026,1200,339
SOC,045,6245,JED,HS-XTI,SOC,07052026,1330,08052026,0010,339
SOC,046,6146,SOC,HS-XTI,KNO,07052026,0615,07052026,0910,33H
SOC,046,6146,KNO,HS-XTI,JED,07052026,1010,07052026,1855,33H
SOC,046,6246,JED,HS-XTI,SOC,07052026,2025,08052026,0725,33H
SOC,047,6147,SOC,HS-XTI,KNO,07052026,1920,07052026,2215,333
SOC,047,6147,KNO,HS-XTI,JED,07052026,2315,08052026,0755,333
SOC,047,6247,JED,HS-XTI,SOC,08052026,0925,08052026,2035,333
SOC,048,6148,SOC,HS-XTI,KNO,07052026,1950,07052026,2245,333
SOC,048,6148,KNO,HS-XTI,JED,07052026,2345,08052026,0940,333
SOC,048,6248,JED,HS-XTI,SOC,08052026,1110,08052026,2235,333
SOC,049,6149,SOC,HS-XTI,KNO,08052026,0550,08052026,0845,333
SOC,049,6149,KNO,HS-XTI,JED,08052026,0945,08052026,1940,333
SOC,049,6249,JED,HS-XTI,SOC,08052026,2110,09052026,0835,333
SOC,050,6150,SOC,HS-XTI,KNO,08052026,1315,08052026,1555,339
SOC,050,6150,KNO,HS-XTI,JED,08052026,1655,09052026,0125,339
SOC,050,6250,JED,HS-XTI,SOC,09052026,0255,09052026,1335,339
SOC,051,6151,SOC,HS-XTI,KNO,08052026,2105,08052026,0000,33H
SOC,051,6151,KNO,HS-XTI,JED,09052026,0100,09052026,0945,33H
SOC,051,6251,JED,HS-XTI,SOC,09052026,1115,09052026,2215,33H
SOC,052,6152,SOC,HS-XTI,KNO,09052026,0040,09052026,0335,333
SOC,052,6152,KNO,HS-XTI,JED,09052026,0435,09052026,1315,333
SOC,052,6252,JED,HS-XTI,SOC,09052026,1445,10052026,0155,333
SOC,053,6153,SOC,HS-XTI,KNO,09052026,1110,09052026,1405,333
SOC,053,6153,KNO,HS-XTI,JED,09052026,1505,10052026,0100,333
SOC,053,6253,JED,HS-XTI,SOC,10052026,0230,10052026,1355,333
SOC,054,6154,SOC,HS-XTI,KNO,09052026,1805,09052026,2100,333
SOC,054,6154,KNO,HS-XTI,JED,09052026,2200,10052026,0755,333
SOC,054,6254,JED,HS-XTI,SOC,10052026,0925,10052026,2050,333
SOC,055,6155,SOC,HS-XTI,KNO,10052026,0250,10052026,0530,339
SOC,055,6155,KNO,HS-XTI,JED,10052026,0630,10052026,1500,339
SOC,055,6255,JED,HS-XTI,SOC,10052026,1630,11052026,0310,339
SOC,056,6156,SOC,HS-XTI,KNO,10052026,1240,10052026,1535,33H
SOC,056,6156,KNO,HS-XTI,JED,10052026,1635,11052026,0120,33H
SOC,056,6256,JED,HS-XTI,SOC,11052026,0250,11052026,1350,33H
SOC,057,940,SOC,HS-XTI,KNO,11052026,0050,11052026,0345,333
SOC,057,940,KNO,HS-XTI,JED,11052026,0445,11052026,1325,333
SOC,057,941,JED,HS-XTI,SOC,11052026,1525,12052026,0235,333
SOC,058,6158,SOC,HS-XTI,KNO,11052026,0720,11052026,1015,333
SOC,058,6158,KNO,HS-XTI,JED,11052026,1115,11052026,2110,333
SOC,058,6258,JED,HS-XTI,SOC,11052026,2240,12052026,1005,333
SOC,059,6159,SOC,HS-XTI,KNO,11052026,1050,11052026,1345,333
SOC,059,6159,KNO,HS-XTI,JED,11052026,1445,12052026,0040,333
SOC,059,6259,JED,HS-XTI,SOC,12052026,0210,12052026,1335,333
SOC,060,942,SOC,HS-XTI,KNO,11052026,2125,12052026,0005,339
SOC,060,942,KNO,HS-XTI,JED,12052026,0105,12052026,0935,339
SOC,060,943,JED,HS-XTI,SOC,12052026,1135,12052026,2215,339
SOC,061,6161,SOC,HS-XTI,KNO,12052026,1220,12052026,1515,33H
SOC,061,6161,KNO,HS-XTI,JED,12052026,1615,13052026,0100,33H
SOC,061,6261,JED,HS-XTI,SOC,13052026,0230,13052026,1330,33H
SOC,062,6162,SOC,HS-XTI,KNO,12052026,2110,13052026,0005,333
SOC,062,6162,KNO,HS-XTI,JED,13052026,0105,13052026,0945,333
SOC,062,6262,JED,HS-XTI,SOC,13052026,1200,13052026,2310,333
SOC,063,944,SOC,HS-XTI,KNO,12052026,2145,13052026,0040,333
SOC,063,944,KNO,HS-XTI,JED,13052026,0140,13052026,1135,333
SOC,063,945,JED,HS-XTI,SOC,13052026,1340,14052026,0105,333
SOC,064,6164,SOC,HS-XTI,KNO,13052026,0650,13052026,0945,333
SOC,064,6164,KNO,HS-XTI,JED,13052026,1045,13052026,2040,333
SOC,064,6264,JED,HS-XTI,SOC,13052026,2210,14052026,0935,333
SOC,065,6165,SOC,HS-XTI,KNO,13052026,1225,13052026,1505,339
SOC,065,6165,KNO,HS-XTI,JED,13052026,1605,14052026,0035,339
SOC,065,6265,JED,HS-XTI,SOC,14052026,0205,14052026,1245,339
SOC,066,6166,SOC,HS-XTI,KNO,13052026,2120,14052026,0015,33H
SOC,066,6166,KNO,HS-XTI,JED,14052026,0115,14052026,1000,33H
SOC,066,6266,JED,HS-XTI,SOC,14052026,1130,14052026,2230,33H
SOC,067,6167,SOC,HS-XTI,KNO,14052026,0300,14052026,0555,333
SOC,067,6167,KNO,HS-XTI,JED,14052026,0655,14052026,1535,333
SOC,067,6267,JED,HS-XTI,SOC,14052026,1705,15052026,0415,333
SOC,068,6168,SOC,HS-XTI,KNO,14052026,0725,14052026,1020,333
SOC,068,6168,KNO,HS-XTI,JED,14052026,1120,14052026,2115,333
SOC,068,6268,JED,HS-XTI,SOC,14052026,2245,15052026,1010,333
SOC,069,942,SOC,HS-XTI,KNO,14052026,2145,15052026,0040,333
SOC,069,942,KNO,HS-XTI,JED,15052026,0140,15052026,1135,333
SOC,069,943,JED,HS-XTI,SOC,15052026,1335,16052026,0100,333
SOC,070,940,SOC,HS-XTI,KNO,15052026,0220,15052026,0500,339
SOC,070,940,KNO,HS-XTI,JED,15052026,0600,15052026,1430,339
SOC,070,941,JED,HS-XTI,SOC,15052026,1630,16052026,0310,339
SOC,071,6171,SOC,HS-XTI,KNO,15052026,1540,15052026,1835,33H
SOC,071,6171,KNO,HS-XTI,JED,15052026,1935,16052026,0420,33H
SOC,071,6271,JED,HS-XTI,SOC,16052026,0550,16052026,1650,33H
SOC,072,6172,SOC,HS-XTI,KNO,15052026,1810,15052026,2105,333
SOC,072,6172,KNO,HS-XTI,JED,15052026,2205,16052026,0645,333
SOC,072,6272,JED,HS-XTI,SOC,16052026,0815,16052026,1925,333
SOC,073,6173,SOC,HS-XTI,KNO,16052026,0220,16052026,0515,333
SOC,073,6173,KNO,HS-XTI,JED,16052026,0615,16052026,1610,333
SOC,073,6273,JED,HS-XTI,SOC,16052026,1740,17052026,0505,333
SOC,074,6174,SOC,HS-XTI,KNO,16052026,1710,16052026,2005,333
SOC,074,6174,KNO,HS-XTI,JED,16052026,2105,17052026,0700,333
SOC,074,6274,JED,HS-XTI,SOC,17052026,0830,17052026,1955,333
SOC,075,944,SOC,HS-XTI,KNO,16052026,2115,16052026,2355,339
SOC,075,944,KNO,HS-XTI,JED,17052026,0055,17052026,0925,339
SOC,075,945,JED,HS-XTI,BPN,17052026,1125,17052026,2315,339
SOC,076,6176,SOC,HS-XTI,KNO,17052026,1510,17052026,1805,33H
SOC,076,6176,KNO,HS-XTI,JED,17052026,1905,18052026,0350,33H
SOC,076,6276,JED,HS-XTI,SOC,18052026,0520,18052026,1620,33H
SOC,077,940,SOC,HS-XTI,KNO,18052026,2100,18052026,2355,333
SOC,077,940,KNO,HS-XTI,JED,19052026,0055,19052026,0935,333
SOC,077,941,JED,HS-XTI,SOC,19052026,1135,19052026,2245,333
SOC,078,6178,SOC,HS-XTI,KNO,19052026,0720,19052026,1015,333
SOC,078,6178,KNO,HS-XTI,JED,19052026,1115,19052026,2110,333
SOC,078,6278,JED,HS-XTI,SOC,19052026,2240,20052026,1005,333
SOC,079,6179,SOC,HS-XTI,KNO,20052026,1730,20052026,2025,333
SOC,079,6179,KNO,HS-XTI,JED,20052026,2125,21052026,0720,333
SOC,079,6279,JED,HS-XTI,SOC,21052026,0850,21052026,2015,333
SOC,080,6180,SOC,HS-XTI,KNO,21052026,0115,21052026,0410,33H
SOC,080,6180,KNO,HS-XTI,JED,21052026,0510,21052026,1355,33H
SOC,080,6280,JED,HS-XTI,SOC,21052026,1525,22052026,0225,33H
SOC,081,4117,BPN,HS-XTI,SOC,20052026,1450,20052026,1640,339
SOC,081,4117,SOC,HS-XTI,CGK,21052026,0105,21052026,0215,339
SOC,081,4117,CGK,HS-XTI,JED,21052026,0315,21052026,1255,339
SOC,081,4217,JED,HS-XTI,SOC,21052026,1425,22052026,0105,339
XXX,081,9999,0,HS-XTI,0,30121899,0000,30121899,0000,0
